ssnsproject,2018-07-20T14:22:57.637Z,-0.2520800781249992,-0.9854785156249992,-0.09829101562499964,1.021945886188966
ssnsproject,2018-07-20T14:22:57.639Z,-0.24622070312499922,-1.0013476562499992,-0.11000976562499964,1.037026475967515
ssnsproject,2018-07-20T14:22:57.641Z,-0.23694335937499922,-0.9798632812499992,-0.11269531249999964,1.014383773013645
ssnsproject,2018-07-20T14:22:57.642Z,-0.2601367187499992,-0.9825488281249992,-0.07851562499999964,1.0194302406054894
ssnsproject,2018-07-20T14:22:57.644Z,-0.24890624999999922,-0.9781542968749992,-0.10585937499999964,1.014862728185185
ssnsproject,2018-07-20T14:22:57.646Z,-0.23791992187499922,-0.9586230468749992,-0.12124023437499964,0.9951197061942938
ssnsproject,2018-07-20T14:22:57.648Z,-0.3253222656249992,-0.9156542968749992,-0.045312499999999645,0.9727849662455119
ssnsproject,2018-07-20T14:22:58.131Z,-0.2735644531249992,-1.0006152343749992,-0.07412109374999964,1.0399818718687412
ssnsproject,2018-07-20T14:22:58.139Z,-0.2745410156249992,-0.9859667968749992,-0.060937499999999645,1.0252885802088123
ssnsproject,2018-07-20T14:22:58.14Z,-0.3067675781249992,-0.9859667968749992,-0.049462890624999645,1.0337714684965937
ssnsproject,2018-07-20T14:22:58.142Z,-0.2740527343749992,-0.9881640624999992,-0.046777343749999645,1.0265287309779605
ssnsproject,2018-07-20T14:22:58.144Z,-0.24988281249999922,-1.0164843749999992,-0.10830078124999964,1.0523359557771506
ssnsproject,2018-07-20T14:22:58.146Z,-0.20178710937499922,-0.9246874999999992,-0.12490234374999964,0.9546547049276034
ssnsproject,2018-07-20T14:22:58.148Z,-0.20935546874999922,-1.0023242187499992,-0.11904296874999964,1.0308514830940203
ssnsproject,2018-07-20T14:22:58.15Z,-0.19934570312499922,-0.9996386718749992,-0.14174804687499964,1.0291300658591653
ssnsproject,2018-07-20T14:22:58.152Z,-0.18738281249999922,-0.9700976562499992,-0.13027343749999964,0.9965806287502371
ssnsproject,2018-07-20T14:22:58.154Z,-0.18274414062499922,-1.0013476562499992,-0.14370117187499964,1.0279798521412684
ssnsproject,2018-07-20T14:22:58.156Z,-0.16199218749999922,-0.9788867187499992,-0.11440429687499964,0.9987737582153619
ssnsproject,2018-07-20T14:22:58.631Z,-0.15417968749999922,-0.9984179687499992,-0.12661132812499964,1.0181553146598255
ssnsproject,2018-07-20T14:22:58.638Z,-0.18079101562499922,-0.9818164062499992,-0.10756835937499964,1.0041014883222767
ssnsproject,2018-07-20T14:22:58.64Z,-0.18176757812499922,-0.9571582031249992,-0.08876953124999964,0.9783002136078933
ssnsproject,2018-07-20T14:22:58.642Z,-0.24084960937499922,-0.9920703124999992,-0.07558593749999964,1.0236822130073815
ssnsproject,2018-07-20T14:22:58.647Z,-0.22400390624999922,-0.9959765624999992,-0.15151367187499964,1.0320384953235118
ssnsproject,2018-07-20T14:22:58.644Z,-0.20715820312499922,-0.9774218749999992,-0.10683593749999964,1.004829319034828
ssnsproject,2018-07-20T14:22:58.646Z,-0.22498046874999922,-0.9854785156249992,-0.09633789062499964,1.0154137606155904
ssnsproject,2018-07-20T14:22:58.649Z,-0.21082031249999922,-0.9815722656249992,-0.18007812499999964,1.0199791409192185
ssnsproject,2018-07-20T14:22:58.651Z,-0.19739257812499922,-1.0238085937499992,-0.18496093749999964,1.058942120673299
ssnsproject,2018-07-20T14:22:59.13Z,-0.17346679687499922,-0.8477832031249992,-0.16542968749999964,0.8810187685999109
ssnsproject,2018-07-20T14:22:59.137Z,-0.2650195312499992,-1.0543261718749992,-0.29140624999999964,1.125502834818119
ssnsproject,2018-07-20T14:22:59.139Z,-0.16003906249999922,-1.0723925781249992,-0.26943359374999964,1.1172433954087628
ssnsproject,2018-07-20T14:22:59.141Z,-0.21985351562499922,-1.0255175781249992,-0.047753906249999645,1.0499058562262473
ssnsproject,2018-07-20T14:22:59.143Z,-0.3558398437499992,-1.1846972656249992,0.007421875000000022,1.2370063418624375
ssnsproject,2018-07-20T14:22:59.145Z,-0.21448242187499922,-1.0621386718749992,0.028662109375000022,1.0839570028832217
ssnsproject,2018-07-20T14:22:59.146Z,-0.24963867187499922,-1.0601855468749992,0.07944335937500002,1.0920733069015742
ssnsproject,2018-07-20T14:22:59.155Z,-0.2713671874999992,-1.0889941406249992,0.04941406250000002,1.1233833443397647
ssnsproject,2018-07-20T14:22:59.157Z,-0.23499023437499922,-0.7982226562499992,0.16977539062500002,0.8492370119491335
ssnsproject,2018-07-20T14:22:59.159Z,-0.2806445312499992,-1.0067187499999992,-0.049462890624999645,1.046274615992892
ssnsproject,2018-07-20T14:22:59.627Z,-0.24548828124999922,-0.9259082031249992,0.001318359374998579,0.9578999086108555
ssnsproject,2018-07-20T14:22:59.635Z,-0.16003906249999922,-1.0069628906249992,-0.029443359374999645,1.0200263114415324
ssnsproject,2018-07-20T14:22:59.637Z,-0.16736328124999922,-0.9161425781249992,0.026464843750000022,0.931680245212379
ssnsproject,2018-07-20T14:22:59.639Z,-0.19031249999999922,-0.9798632812499992,0.014990234375000022,0.9982863340369247
ssnsproject,2018-07-20T14:22:59.641Z,-0.23328124999999922,-0.9876757812499992,0.022314453125000022,1.0150968058700738
ssnsproject,2018-07-20T14:22:59.643Z,-0.24499999999999922,-0.9469042968749992,0.013281250000000022,0.9781764355380367
ssnsproject,2018-07-20T14:22:59.644Z,-0.2784472656249992,-0.9766894531249992,0.04160156250000002,1.016457504070923
ssnsproject,2018-07-20T14:22:59.646Z,-0.3280078124999992,-0.9788867187499992,0.020117187500000022,1.032575921876491
ssnsproject,2018-07-20T14:22:59.648Z,-0.2823535156249992,-1.0047656249999992,-0.021874999999999645,1.043913782164234
ssnsproject,2018-07-20T14:22:59.65Z,-0.18542968749999922,-0.7794238281249992,-0.21865234374999964,0.8304784887537688
ssnsproject,2018-07-20T14:23:00.131Z,-0.20374023437499922,-1.0643359374999992,-0.27504882812499964,1.1180218820801842
ssnsproject,2018-07-20T14:23:00.138Z,-0.22546874999999922,-0.9417773437499992,-0.12685546874999964,0.9766642372786815
ssnsproject,2018-07-20T14:23:00.14Z,-0.10876953124999922,-1.2567187499999992,-0.17812499999999964,1.2739314515133477
ssnsproject,2018-07-20T14:23:00.142Z,0.023554687499999998,-1.0889941406249992,-0.21157226562499964,1.10960618473425
ssnsproject,2018-07-20T14:23:00.144Z,-0.03552734375,-1.0623828124999992,-0.056054687499999645,1.0644536441010768
ssnsproject,2018-07-20T14:23:00.146Z,-0.05481445312499922,-0.9569140624999992,-0.08559570312499964,0.962297132737653
ssnsproject,2018-07-20T14:23:00.148Z,0.07140625,-1.0743457031249992,-0.048486328124999645,1.077807249176427
ssnsproject,2018-07-20T14:23:00.15Z,-0.08142578124999922,-0.9307910156249992,-0.21743164062499964,0.959311519249753
ssnsproject,2018-07-20T14:23:00.152Z,-0.07849609374999922,-0.9805957031249992,0.15024414062500002,0.9951396241298831
ssnsproject,2018-07-20T14:23:00.154Z,-0.04529296875,-0.7034960937499992,0.24643554687500002,0.7467855687567058
ssnsproject,2018-07-20T14:23:00.731Z,-0.10120117187499922,-1.3482714843749992,-0.11074218749999964,1.3565918711461904
ssnsproject,2018-07-20T14:23:00.734Z,-0.06921874999999922,-0.8914843749999992,0.025732421875000022,0.8945377486480124
ssnsproject,2018-07-20T14:23:00.736Z,-0.2977343749999992,-0.9771777343749992,-0.08364257812499964,1.0249478833044603
ssnsproject,2018-07-20T14:23:00.738Z,-0.2804003906249992,-1.3526660156249992,-0.030908203124999645,1.3817688105865897
ssnsproject,2018-07-20T14:23:00.74Z,-0.18079101562499922,-0.9371386718749992,-0.030175781249999645,0.9548952086110831
ssnsproject,2018-07-20T14:23:00.742Z,-0.09021484374999922,-0.9432421874999992,-0.08095703124999964,0.9509987293479597
ssnsproject,2018-07-20T14:23:00.744Z,-0.16223632812499922,-0.6929980468749992,-0.058496093749999645,0.7141349397138155
ssnsproject,2018-07-20T14:23:00.745Z,-0.20276367187499922,-0.9859667968749992,-0.28090820312499964,1.0450612660294585
ssnsproject,2018-07-20T14:23:00.747Z,-0.11291992187499922,-1.0357714843749992,-0.044091796874999645,1.0428411015837031
ssnsproject,2018-07-20T14:23:00.749Z,-0.09045898437499922,-1.1539355468749992,-0.0033203124999996447,1.1574804960218368
ssnsproject,2018-07-20T14:23:00.751Z,-0.10803710937499922,-1.0306445312499992,-0.12685546874999964,1.0440270479012594
ssnsproject,2018-07-20T14:23:00.753Z,-0.09973632812499922,-1.0426074218749992,-0.12490234374999964,1.0547882094387164
ssnsproject,2018-07-20T14:23:01.231Z,-0.11291992187499922,-0.9669238281249992,-0.20522460937499964,0.994891822483872
ssnsproject,2018-07-20T14:23:01.234Z,-0.18713867187499922,-1.0457812499999992,-0.23598632812499964,1.088287118560456
ssnsproject,2018-07-20T14:23:01.237Z,-0.06433593749999922,-1.1165820312499992,-0.22475585937499964,1.1407934702161353
ssnsproject,2018-07-20T14:23:01.238Z,-0.2523242187499992,-0.8697558593749992,-0.36098632812499964,0.974912250091315
ssnsproject,2018-07-20T14:23:01.24Z,-0.10022460937499922,-0.8580371093749992,-0.18349609374999964,0.8831440821352337
ssnsproject,2018-07-20T14:23:01.242Z,0.0010937499999999975,-0.9337207031249992,-0.33681640624999964,0.9926131367519121
ssnsproject,2018-07-20T14:23:01.244Z,-0.0340625,-0.9356738281249992,-0.22524414062499964,0.9630060692592936
ssnsproject,2018-07-20T14:23:01.246Z,-0.18201171874999922,-0.7769824218749992,-0.11220703124999964,0.8058662218550958
